,ties,NNS
,to,TO
,France,NNP
,",",","
,which,WDT
,maintains,VBZ
,a,DT
,significant,JJ
,military,JJ
,presence,NN
,in,IN
,the,DT
,country,NN
,",",","
,but,CC
,also,RB
,has,VBZ
,strong,JJ
,ties,NNS
,with,IN
,the,DT
,US,NNP
,.,.
Sentence: 9024,THE,DT
,members,NNS
,of,IN
,the,DT
,School,NNP
,Board,NNP
,in,IN
,Doosnoswair,NNP
,being,VBG
,suspected,VBN
,of,IN
,appointing,VBG
,female,JJ
,teachers,NNS
,for,IN
,an,DT
,improper,JJ
,consideration,NN
,",",","
,the,DT
,people,NNS
,elected,VBD
,a,DT
,Board,NN
,composed,VBN
,wholly,RB
,of,IN
,women,NNS
,.,.
Sentence: 9030,That,DT
,was,VBD
,fine,JJ
,",",","
,but,CC
,after,IN
,they,PRP
,put,VBD
,on,IN
,their,PRP$
,lipstick,NN
,they,PRP
,would,MD
,press,VB
,their,PRP$
,lips,NNS
,to,TO
,the,DT
,mirror,NN
,leaving,VBG
,dozens,NNS
,of,IN
,little,JJ
,lip,JJ
,prints,NNS
,.,.
Sentence: 9037,Since,IN
,then,RB
,",",","
,there,EX
,have,VBP
,been,VBN
,no,DT
,lip,JJ
,prints,NNS
,on,IN
,the,DT
,mirror,NN
,.,.
Sentence: 9040,The,DT
,psychic,NN
,was,VBD
,doing,VBG
,his,PRP$
,thing,NN
,and,CC
,grinning,VBG
,from,IN
,ear,JJ
,to,TO
,ear,VB
,.,.
Sentence: 9042,You,PRP
,can,MD
,probably,RB
,guess,VB
,the,DT
,rest,NN
,...,:
Sentence: 9054,Traders,NNS
,say,VBP
,the,DT
,soaring,VBG
,prices,NNS
,stem,VBP
,from,IN
,the,DT
,declining,VBG
,value,NN
,of,IN
,the,DT
,U.S.,NNP
,dollar,NN
,and,CC
,worries,NNS
,about,IN
,the,DT
,supply,NN
,of,IN
,oil,NN
,in,IN
,the,DT
,Northern,NNP
,Hemisphere,NNP
,as,IN
,winter,NN
,approaches,NNS
,.,.
Sentence: 9061,Tehran,NNP
,insists,VBZ
,its,PRP$
,nuclear,JJ
,intentions,NNS
,are,VBP
,peaceful,JJ
,.,.
Sentence: 9076,In,IN
,other,JJ
,developments,NNS
,",",","
,the,DT
,U.S.,NNP
,military,NN
,reports,VBZ
,two,CD
,American,JJ
,soldiers,NNS
,were,VBD
,killed,VBN
,and,CC
,two,CD
,wounded,VBD
,Tuesday,NNP
,in,IN
,a,DT
,bomb,NN
,blast,NN
,in,IN
,Baghdad,NNP
,.,.
Sentence: 9082,U.S.,NNP
,Treasury,NNP
,Undersecretary,NNP
,John,NNP
,Taylor,NNP
,told,VBD
,BBC,NNP
,radio,NN
,the,DT
,plan,NN
,did,VBD
,not,RB
,fit,VB
,into,IN
,the,DT
,U.S.,NNP
,budget,NN
,process,NN
,.,.
Sentence: 9090,Some,DT
,U.S.,NNP
,legislators,NNS
,oppose,VBP
,the,DT
,deal,NN
,.,.
Sentence: 9092,India,NNP
,has,VBZ
,not,RB
,signed,VBN
,the,DT
,treaty,NN
,.,.
Sentence: 9103,The,DT
,accused,VBN
,include,VBP
,five,CD
,journalists,NNS
,with,IN
,the,DT
,Voice,NNP
,of,IN
,America,NNP
,'s,POS
,Amharic-language,JJ
,service,NN
,in,IN
,Washington,NNP
,.,.
Sentence: 9114,But,CC
,he,PRP
,warned,VBD
,that,IN
,unless,IN
,Croatia,NNP
,surrenders,VBZ
,General,NNP
,Ante,NNP
,Gotovina,NNP
,",",","
,the,DT
,European,NNP
,Union,NNP
,will,MD
,simply,RB
,not,RB
,open,VB
,the,DT
,discussions,NNS
,.,.
Sentence: 9142,Brazil,NNP
,'s,POS
,President,NNP
,Luiz,NNP
,Inacio,NNP
,Lula,NNP
,da,NNP
,Silva,NNP
,says,VBZ
,Brazilian,JJ
,peacekeeping,NN
,forces,NNS
,will,MD
,remain,VB
,in,IN
,Haiti,NNP
,until,IN
,a,DT
,new,JJ
,government,NN
,is,VBZ
,formed,VBN
,and,CC
,can,MD
,maintain,VB
,security,NN
,.,.
Sentence: 9151,Walid,NNP
,Abdel,NNP
,Rahim,NNP
,spoke,VBD
,to,TO
,protesters,NNS
,on,IN
,Friday,NNP
,outside,IN
,the,DT
,Palestinian,JJ
,mission,NN
,.,.
Sentence: 9175,There,EX
,were,VBD
,no,DT
,NATO,NNP
,or,CC
,U.S.,NNP
,casualities,NNS
,.,.
Sentence: 9178,U.S.,NNP
,and,CC
,Afghan,JJ
,officials,NNS
,have,VBP
,warned,VBN
,they,PRP
,expect,VBP
,an,DT
,increase,NN
,in,IN
,Taleban,NNP
,attacks,NNS
,in,IN
,the,DT
,coming,VBG
,months,NNS
,in,IN
,what,WP
,has,VBZ
,been,VBN
,called,VBN
,a,DT
,"""",``
,spring,NN
,offensive,NN
,.,.
,"""",``
Sentence: 9194,Officials,NNS
,Wednesday,NNP
,",",","
,said,VBD
,they,PRP
,need,VBP
,supplies,NNS
,like,IN
,vaccines,NNS
,for,IN
,unaffected,JJ
,poultry,NN
,and,CC
,protective,JJ
,suits,NNS
,for,IN
,people,NNS
,destroying,VBG
,birds,NNS
,infected,VBN
,with,IN
,the,DT
,virus,NN
,.,.
Sentence: 9202,Major,NNP
,Dragan,NNP
,Jokic,NNP
,was,VBD
,found,VBN
,guilty,JJ
,of,IN
,aiding,VBG
,and,CC
,abetting,VBG
,murder,NN
,",",","
,and,CC
,of,IN
,extermination,NN
,and,CC
,persecution,NN
,",",","
,and,CC
,was,VBD
,sentenced,VBN
,to,TO
,nine,CD
,years,NNS
,.,.
Sentence: 9207,A,DT
,NATO,NNP
,statement,NN
,says,VBZ
,the,DT
,soldier,NN
,was,VBD
,killed,VBN
,Sunday,NNP
,during,IN
,an,DT
,attack,NN
,against,IN
,insurgents,NNS
,in,IN
,the,DT
,Musa,NNP
,Qala,NNP
,district,NN
,.,.
Sentence: 9210,Hours,NNS
,later,RB
,",",","
,during,IN
,a,DT
,search,NN
,operation,NN
,in,IN
,the,DT
,same,JJ
,district,NN
,",",","
,troops,NNS
,killed,VBD
,14,CD
,more,JJR
,insurgents,NNS
,.,.
Sentence: 9222,I,PRP
,'m,VBP
,here,RB
,in,IN
,the,DT
,mosque,NN
,of,IN
,a,DT
,small,JJ
,coastal,JJ
,town,NN
,of,IN
,Pangandaran,NNP
,",",","
,where,WRB
,bodies,NNS
,keep,VBP
,arriving,VBG
,since,IN
,a,DT
,tsunami,NN
,swept,VBD
,ashore,RB
,on,IN
,Monday,NNP
,.,.
Sentence: 9244,Former,JJ
,U.S.,NNP
,President,NNP
,Jimmy,NNP
,Carter,NNP
,says,VBZ
,he,PRP
,is,VBZ
,"""",``
,extremely,RB
,disappointed,JJ
,"""",``
,with,IN
,Tony,NNP
,Blair,NNP
,for,IN
,what,WP
,he,PRP
,says,VBZ
,is,VBZ
,the,DT
,British,JJ
,prime,JJ
,minister,NN
,'s,POS
,failure,NN
,to,TO
,constrain,VB
,President,NNP
,Bush,NNP
,'s,POS
,policies,NNS
,toward,IN
,Iraq,NNP
,.,.
Sentence: 9261,The,DT
,winner,NN
,of,IN
,the,DT
,upcoming,JJ
,run-off,NN
,vote,NN
,will,MD
,replace,VB
,72-year-old,JJ
,President,NNP
,Mathieu,NNP
,Kerekou,NNP
,",",","
,who,WP
,was,VBD
,barred,VBN
,by,IN
,age,NN
,limits,NNS
,from,IN
,seeking,VBG
,re-election,NN
,.,.
Sentence: 9263,An,DT
,Iranian,JJ
,Foreign,NNP
,Ministry,NNP
,spokesman,NN
,",",","
,Hamid,NNP
,Reza,NNP
,Asefi,NNP
,",",","
,describes,VBZ
,the,DT
,allegations,NNS
,as,IN
,laughable,JJ
,.,.
Sentence: 9264,The,DT
,New,NNP
,York,NNP
,Times,NNP
,reports,VBZ
,Sunday,NNP
,the,DT
,documents,NNS
,were,VBD
,on,IN
,a,DT
,stolen,JJ
,Iranian,JJ
,laptop,NN
,computer,NN
,obtained,VBD
,from,IN
,a,DT
,longtime,JJ
,contact,NN
,in,IN
,Iran,NNP
,",",","
,and,CC
,were,VBD
,shown,VBN
,to,TO
,officials,NNS
,of,IN
,the,DT
,International,NNP
,Atomic,NNP
,Energy,NNP
,Agency,NNP
,in,IN
,July,NNP
,.,.
Sentence: 9266,The,DT
,IAEA,NNP
,board,NN
,will,MD
,consider,VB
,the,DT
,request,NN
,during,IN
,its,PRP$
,November,NNP
,24,CD
,meeting,NN
,.,.
Sentence: 9271,Earlier,RB
,",",","
,the,DT
,country,NN
,'s,POS
,top,JJ
,opposition,NN
,leader,NN
,called,VBD
,for,IN
,demonstrations,NNS
,in,IN
,response,NN
,to,TO
,Wednesday,NNP
,'s,POS
,killing,NN
,.,.
Sentence: 9274,The,DT
,Committee,NNP
,to,TO
,Protect,VB
,Journalists,NNS
,said,VBD
,the,DT
,killing,NN
,appeared,VBD
,to,TO
,have,VB
,been,VBN
,well-planned,JJ
,and,CC
,orchestrated,JJ
,--,:
,while,IN
,the,DT
,Paris-based,JJ
,Reporters,NNS
,Without,IN
,Borders,NNS
,called,VBD
,it,PRP
,part,NN
,of,IN
,a,DT
,campaign,NN
,of,IN
,violence,NN
,against,IN
,journalists,NNS
,in,IN
,Azerbaijan,NNP
,.,.
Sentence: 9283,Xinhua,NNP
,says,VBZ
,a,DT
,moon,NN
,rover,NN
,mission,NN
,is,VBZ
,scheduled,VBN
,for,IN
,around,RB
,2012,CD
,.,.
Sentence: 9308,Azeri,JJ
,gas,NN
,would,MD
,flow,VB
,to,TO
,Russia,NNP
,via,IN
,a,DT
,200-kilometer,JJ
,pipeline,NN
,running,VBG
,along,IN
,the,DT
,Caspian,JJ
,coast,NN
,from,IN
,Azerbaijan,NNP
,'s,POS
,capital,NN
,",",","
,Baku,NNP
,",",","
,to,TO
,the,DT
,Russian,JJ
,town,NN
,of,IN
,Novo-Filya,NNP
,.,.
Sentence: 9311,Four,CD
,British,JJ
,soldiers,NNS
,are,VBP
,facing,VBG
,manslaughter,NN
,charges,NNS
,for,IN
,allegedly,RB
,forcing,VBG
,an,DT
,Iraqi,JJ
,teenager,NN
,into,IN
,a,DT
,canal,NN
,in,IN
,southern,JJ
,Iraq,NNP
,where,WRB
,he,PRP
,drowned,VBD
,in,IN
,2003,CD
,.,.
Sentence: 9317,An,DT
,Oxfam,NNP
,study,NN
,Monday,NNP
,says,VBZ
,one,CD
,of,IN
,the,DT
,most,RBS
,persistent,JJ
,problems,NNS
,has,VBZ
,been,VBN
,providing,VBG
,permanent,JJ
,shelter,NN
,to,TO
,those,DT
,who,WP
,lost,VBD
,everything,DT
,last,JJ
,year,NN
,in,IN
,the,DT
,devastating,JJ
,earthquake,NN
,and,CC
,mammoth,JJ
,ocean,NN
,waves,NNS
,that,WDT
,hit,VBD
,coastal,JJ
,areas,NNS
,of,IN
,Indonesia,NNP
,",",","
,Sri,NNP
,Lanka,NNP
,",",","
,Thailand,NNP
,",",","
,India,NNP
,and,CC
,other,JJ
,countries,NNS
,.,.
Sentence: 9323,Dagestan,NNP
,authorities,NNS
,are,VBP
,calling,VBG
,the,DT
,bombing,VBG
,an,DT
,act,NN
,of,IN
,terrorism,NN
,",",","
,and,CC
,the,DT
,Russian,JJ
,news,NN
,agency,NN
,Itar-Tass,JJ
,quotes,NNS
,officials,NNS
,as,IN
,saying,VBG
,the,DT
,attack,NN
,was,VBD
,aimed,VBN
,at,IN
,harming,VBG
,civilians,NNS
,.,.
Sentence: 9337,Officials,NNS
,say,VBP
,one,CD
,of,IN
,the,DT
,suicide,NN
,bombers,NNS
,blew,VBD
,himself,PRP
,up,RP
,",",","
,while,IN
,another,DT
,was,VBD
,shot,VBN
,dead,JJ
,by,IN
,police,NN
,.,.
Sentence: 9386,More,JJR
,than,IN
,30,CD
,government,NN
,troops,NNS
,have,VBP
,been,VBN
,killed,VBN
,in,IN
,eastern,JJ
,and,CC
,northern,JJ
,Sri,NNP
,Lanka,NNP
,in,IN
,a,DT
,series,NN
,of,IN
,attacks,NNS
,blamed,VBN
,on,IN
,the,DT
,rebels,NNS
,since,IN
,the,DT
,beginning,NN
,of,IN
,this,DT
,month,NN
,.,.
Sentence: 9407,A,DT
,former,JJ
,provincial,JJ
,minister,NN
,Asfandyar,NNP
,Amerzeb,NNP
,was,VBD
,among,IN
,those,DT
,killed,VBN
,when,WRB
,a,DT
,remote,JJ
,control,NN
,bomb,NN
,exploded,VBD
,as,IN
,his,PRP$
,car,NN
,passed,VBN
,.,.
Sentence: 9422,The,DT
,figure,NN
,raises,VBZ
,its,PRP$
,three-week,JJ
,total,NN
,to,TO
,$,$
,59.9,CD
,million,CD
,.,.
Sentence: 9437,His,PRP$
,published,JJ
,comments,NNS
,in,IN
,an,DT
,Arabic,JJ
,newspaper,NN
,Tuesday,NNP
,came,VBD
,as,IN
,militants,NNS
,killed,VBD
,one,CD
,Thai,JJ
,farm,NN
,laborer,NN
,and,CC
,wounded,VBD
,two,CD
,others,NNS
,in,IN
,a,DT
,mortar,NN
,attack,NN
,on,IN
,a,DT
,Jewish,JJ
,settlement,NN
,in,IN
,Gaza,NNP
,.,.
Sentence: 9447,It,PRP
,also,RB
,has,VBZ
,taken,VBN
,unilateral,JJ
,action,NN
,against,IN
,various,JJ
,Iranian,JJ
,entities,NNS
,.,.
Sentence: 9465,The,DT
,two-time,JJ
,defending,VBG
,Monte,NNP
,Carlo,NNP
,champion,NN
,drove,VBD
,his,PRP$
,Citroën,NNP
,Xsara,NNP
,WRC,NNP
,to,TO
,a,DT
,total,JJ
,time,NN
,of,IN
,one,CD
,hour,NN
,",",","
,18.46.09,CD
,.,.
Sentence: 9471,The,DT
,U.S.,NNP
,economy,NN
,added,VBD
,"1,12,000",CD
,new,JJ
,jobs,NNS
,in,IN
,November,NNP
,",",","
,which,WDT
,is,VBZ
,about,IN
,half,NN
,what,WP
,experts,NNS
,had,VBD
,expected,VBN
,.,.
Sentence: 9477,U.S.,NNP
,and,CC
,Polish,JJ
,negotiators,NNS
,discussed,VBD
,the,DT
,initiative,NN
,last,JJ
,week,NN
,.,.
Sentence: 9484,Mr.,NNP
,Davis,NNP
,says,VBZ
,he,PRP
,does,VBZ
,not,RB
,drink,VB
,alcohol,NN
,and,CC
,was,VBD
,just,RB
,out,RB
,looking,VBG
,for,IN
,cigarettes,NNS
,.,.
Sentence: 9492,The,DT
,reports,NNS
,on,IN
,Bloomberg,NNP
,and,CC
,Reuters,NNP
,quote,VBP
,unnamed,JJ
,sources,NNS
,saying,VBG
,the,DT
,IMF,NNP
,is,VBZ
,raising,VBG
,next,JJ
,year,NN
,'s,POS
,growth,NN
,prediction,NN
,to,TO
,hit,VB
,2.4,CD
,percent,NN
,.,.
Sentence: 9499,Mr.,NNP
,Chavez,NNP
,said,VBD
,Caracas,NNP
,will,MD
,buy,VB
,40,CD
,military,JJ
,helicopters,NNS
,and,CC
,"1,00,000",CD
,submachine,JJ
,guns,NNS
,from,IN
,Moscow,NNP
,.,.
Sentence: 9509,Bolivia,NNP
,'s,POS
,move,NN
,to,TO
,nationalize,VB
,energy,NN
,resources,NNS
,was,VBD
,expected,VBN
,to,TO
,be,VB
,discussed,VBN
,.,.
Sentence: 9535,Japan,NNP
,'s,POS
,Foreign,NNP
,Ministry,NNP
,says,VBZ
,Russian,JJ
,authorities,NNS
,have,VBP
,seized,VBN
,four,CD
,Japanese,JJ
,fishing,NN
,boats,NNS
,in,IN
,disputed,JJ
,waters,NNS
,off,IN
,Russia,NNP
,'s,POS
,far,RB
,east,JJ
,on,IN
,suspicion,NN
,of,IN
,illegal,JJ
,fishing,NN
,.,.
Sentence: 9546,The,DT
,United,NNP
,States,NNPS
,has,VBZ
,appealed,VBN
,to,TO
,China,NNP
,to,TO
,restore,VB
,military,JJ
,ties,NNS
,",",","
,despite,IN
,friction,NN
,about,IN
,U.S.,NNP
,arms,NNS
,sales,NNS
,to,TO
,Taiwan,NNP
,.,.
Sentence: 9551,Gates,NNP
,said,VBD
,the,DT
,arms,NNS
,sales,NNS
,are,VBP
,not,RB
,a,DT
,threat,NN
,",",","
,because,IN
,Washington,NNP
,does,VBZ
,not,RB
,support,VB
,independence,NN
,for,IN
,Taiwan,NNP
,.,.
Sentence: 9552,The,DT
,island,NN
,nation,NN
,has,VBZ
,been,VBN
,able,JJ
,to,TO
,attract,VB
,foreign,JJ
,business,NN
,and,CC
,investment,NN
,",",","
,especially,RB
,in,IN
,its,PRP$
,offshore,JJ
,banking,NN
,and,CC
,tourism,NN
,industries,NNS
,",",","
,with,IN
,a,DT
,surge,NN
,in,IN
,foreign,JJ
,direct,JJ
,investment,NN
,in,IN
,2006,CD
,",",","
,attributed,VBN
,to,TO
,the,DT
,construction,NN
,of,IN
,several,JJ
,tourism,NN
,projects,NNS
,.,.
Sentence: 9569,Its,PRP$
,prosperity,NN
,(,LRB
,and,CC
,that,IN
,of,IN
,neighboring,JJ
,Aruba,NNP
,),RRB
,was,VBD
,restored,VBN
,in,IN
,the,DT
,early,JJ
,20th,JJ
,century,NN
,with,IN
,the,DT
,construction,NN
,of,IN
,the,DT
,Isla,NNP
,Refineria,NNP
,to,TO
,service,VB
,the,DT
,newly,RB
,discovered,VBN
,Venezuelan,JJ
,oil,NN
,fields,NNS
,.,.
Sentence: 9573,Bulgaria,NNP
,",",","
,a,DT
,former,JJ
,Communist,JJ
,country,NN
,that,WDT
,entered,VBD
,the,DT
,EU,NNP
,on,IN
,1,CD
,January,NNP
,2007,CD
,",",","
,averaged,VBD
,more,JJR
,than,IN
,6,CD
,%,NN
,annual,JJ
,growth,NN
,from,IN
,2004,CD
,to,TO
,2008,CD
,",",","
,driven,VBN
,by,IN
,significant,JJ
,amounts,NNS
,of,IN
,foreign,JJ
,direct,JJ
,investment,NN
,and,CC
,consumption,NN
,.,.
Sentence: 9579,One,CD
,day,NN
,he,PRP
,met,VBD
,a,DT
,friend,NN
,",",","
,a,DT
,Fuller,NN
,",",","
,and,CC
,entreated,VBD
,him,PRP
,to,TO
,come,VB
,and,CC
,live,VB
,with,IN
,him,PRP
,",",","
,saying,VBG
,that,IN
,they,PRP
,should,MD
,be,VB
,far,RB
,better,JJR
,neighbors,NNS
,and,CC
,that,IN
,their,PRP$
,housekeeping,NN
,expenses,NNS
,would,MD
,be,VB
,lessened,VBN
,.,.
Sentence: 9584,The,DT
,Ox,NNP
,saw,VBD
,what,WP
,was,VBD
,being,VBG
,done,VBN
,",",","
,and,CC
,said,VBD
,with,IN
,a,DT
,smile,NN
,to,TO
,the,DT
,Heifer,NNP
,:,:
,"""",``
,For,IN
,this,DT
,you,PRP
,were,VBD
,allowed,VBN
,to,TO
,live,VB
,in,IN
,idleness,NN
,",",","
,because,IN
,you,PRP
,were,VBD
,presently,RB
,to,TO
,be,VB
,sacrificed,VBN
,.,.
,"""",``
Sentence: 9600,Fine,JJ
,clothes,NNS
,may,MD
,disguise,VB
,",",","
,but,CC
,silly,JJ
,words,NNS
,will,MD
,disclose,VB
,a,DT
,fool,NN
,.,.
Sentence: 9603,A,DT
,mathematician,NN
,does,VBZ
,n't,RB
,care,VB
,.,.
Sentence: 9606,No,DT
,one,NN
,could,MD
,decide,VB
,who,WP
,should,MD
,go,VB
,",",","
,so,RB
,finally,RB
,",",","
,the,DT
,woman,NN
,gave,VBD
,a,DT
,really,RB
,touching,JJ
,speech,NN
,saying,VBG
,how,WRB
,she,PRP
,would,MD
,give,VB
,up,RP
,her,PRP$
,life,NN
,to,TO
,save,VB
,the,DT
,others,NNS
,",",","
,because,IN
,women,NNS
,were,VBD
,used,VBN
,to,TO
,giving,VBG
,up,RP
,things,NNS
,for,IN
,their,PRP$
,husbands,NNS
,and,CC
,children,NNS
,",",","
,giving,VBG
,in,IN
,to,TO
,men,NNS
,",",","
,and,CC
,not,RB
,receiving,VBG
,anything,DT
,in,IN
,return,NN
,.,.
Sentence: 9610,A,DT
,short,JJ
,time,NN
,later,RB
,Israeli,JJ
,forces,NNS
,fired,VBD
,artillery,NN
,at,IN
,the,DT
,area,NN
,in,IN
,Gaza,NNP
,the,DT
,militants,NNS
,used,VBN
,to,TO
,launch,VB
,the,DT
,rockets,NNS
,.,.
Sentence: 9613,Meanwhile,RB
,",",","
,the,DT
,Palestinian,JJ
,Authority,NNP
,says,VBZ
,it,PRP
,plans,VBZ
,to,TO
,immediately,RB
,disarm,VB
,members,NNS
,of,IN
,another,DT
,militant,JJ
,group,NN
,in,IN
,the,DT
,West,NNP
,Bank,NNP
,",",","
,the,DT
,al-Aqsa,NNP
,Martyrs,NNP
,Brigade,NNP
,.,.
Sentence: 9615,But,CC
,leading,VBG
,al-Aqsa,JJ
,commanders,NNS
,say,VBP
,they,PRP
,doubt,VBP
,their,PRP$
,men,NNS
,will,MD
,turn,VB
,in,IN
,their,PRP$
,weapons,NNS
,until,IN
,Israel,NNP
,leaves,VBZ
,the,DT
,West,NNP
,Bank,NNP
,.,.
Sentence: 9627,Officials,NNS
,moved,VBD
,it,PRP
,to,TO
,L'Aquila,NNP
,after,IN
,an,DT
,April,NNP
,earthquake,NN
,shook,VBD
,the,DT
,area,NN
,and,CC
,killed,VBD
,almost,RB
,300,CD
,people,NNS
,.,.
Sentence: 9633,A,DT
,tape,NN
,that,WDT
,aired,VBD
,in,IN
,January,NNP
,called,VBD
,on,IN
,President,NNP
,Bush,NNP
,to,TO
,admit,VB
,defeat,NN
,in,IN
,Iraq,NNP
,and,CC
,Afghanistan,NNP
,.,.
Sentence: 9634,Mexican,JJ
,President,NNP
,Felipe,NNP
,Calderon,NNP
,is,VBZ
,appealing,VBG
,for,IN
,clean,JJ
,drinking,NN
,water,NN
,",",","
,canned,VBN
,food,NN
,and,CC
,other,JJ
,emergency,NN
,aid,NN
,for,IN
,the,DT
,storm-damaged,JJ
,Gulf,NNP
,state,NN
,of,IN
,Veracruz,NNP
,.,.
Sentence: 9642,At,IN
,least,JJS
,three,CD
,other,JJ
,rebels,NNS
,were,VBD
,killed,VBN
,in,IN
,the,DT
,clash,NN
,.,.
Sentence: 9655,Police,NNS
,say,VBP
,the,DT
,device,NN
,was,VBD
,meant,VBN
,to,TO
,target,VB
,police,NNS
,.,.
Sentence: 9664,The,DT
,surge,NN
,in,IN
,the,DT
,stock,NN
,markets,NNS
,comes,VBZ
,as,IN
,investors,NNS
,await,VBP
,a,DT
,key,JJ
,report,NN
,.,.
Sentence: 9680,Reuters,NNP
,news,NN
,agency,NN
,reports,VBZ
,a,DT
,similar,JJ
,prison,NN
,break,NN
,in,IN
,Indonesia,NNP
,'s,POS
,Aceh,NNP
,province,NN
,.,.
Sentence: 9695,A,DT
,spokeswoman,NN
,for,IN
,the,DT
,Sunni-backed,JJ
,Iraqiya,NNP
,alliance,NN
,",",","
,Maysoon,NNP
,al-Damaluji,NNP
,",",","
,said,VBD
,the,DT
,group,NN
,ended,VBD
,negotiations,NNS
,.,.
Sentence: 9697,The,DT
,fight,NN
,over,IN
,ethnic,JJ
,political,JJ
,standing,NN
,comes,VBZ
,as,IN
,a,DT
,group,NN
,of,IN
,activist,NN
,organizations,NNS
,filed,VBD
,a,DT
,lawsuit,NN
,Monday,NNP
,against,IN
,parliament,NN
,speaker,NN
,Fouad,NNP
,Massum,NNP
,.,.
Sentence: 9702,The,DT
,foreclosure,NN
,crisis,NN
,has,VBZ
,worsened,VBN
,despite,IN
,ongoing,JJ
,efforts,NNS
,by,IN
,some,DT
,lenders,NNS
,and,CC
,the,DT
,government,NN
,to,TO
,help,VB
,borrowers,NNS
,manage,VB
,their,PRP$
,mortgage,NN
,payments,NNS
,.,.
Sentence: 9706,Police,NNS
,asked,VBD
,the,DT
,prime,JJ
,minister,NN
,questions,NNS
,for,IN
,more,JJR
,than,IN
,an,DT
,hour,NN
,on,IN
,May,NNP
,2,CD
,.,.
Sentence: 9708,Police,NNS
,are,VBP
,trying,VBG
,to,TO
,determine,VB
,whether,IN
,Mr.,NNP
,Olmert,NNP
,gave,VBD
,any,DT
,favors,NNS
,to,TO
,the,DT
,businessman,NN
,for,IN
,the,DT
,payments,NNS
,.,.
Sentence: 9719,South,NNP
,Africa,NNP
,'s,POS
,president,NN
,says,VBZ
,his,PRP$
,government,NN
,will,MD
,look,VB
,into,IN
,new,JJ
,reports,NNS
,on,IN
,Zimbabwe,NNP
,'s,POS
,elections,NNS
,",",","
,which,WDT
,detail,VBP
,serious,JJ
,irregularities,NNS
,.,.
Sentence: 9738,Both,DT
,Russian,JJ
,and,CC
,Iranian,JJ
,officials,NNS
,have,VBP
,refused,VBN
,to,TO
,confirm,VB
,whether,IN
,Mr.,NNP
,Ivanov,NNP
,presented,VBD
,any,DT
,new,JJ
,proposal,NN
,to,TO
,Iran,NNP
,.,.
Sentence: 9757,Iran,NNP
,has,VBZ
,rejected,VBN
,as,IN
,"""",``
,unfounded,JJ
,"""",``
,U.S.,NNP
,accusations,NNS
,linking,VBG
,President-elect,NNP
,Mahmoud,NNP
,Ahmadinejad,NNP
,to,TO
,the,DT
,1979,CD
,take-over,NN
,of,IN
,the,DT
,U.S.,NNP
,embassy,NN
,in,IN
,Tehran,NNP
,.,.
Sentence: 9770,Two,CD
,more,JJR
,died,VBD
,later,RB
,.,.
Sentence: 9786,The,DT
,summit,NN
,'s,POS
,final,JJ
,statement,NN
,is,VBZ
,expected,VBN
,to,TO
,discuss,VB
,poverty,NN
,and,CC
,employment,NN
,.,.
Sentence: 9815,Croatia,NNP
,is,VBZ
,entering,VBG
,the,DT
,final,JJ
,stage,NN
,of,IN
,its,PRP$
,bid,NN
,to,TO
,join,VB
,the,DT
,European,NNP
,Union,NNP
,",",","
,resuming,VBG
,talks,NNS
,Wednesday,NNP
,that,WDT
,had,VBD
,been,VBN
,stalled,VBN
,over,IN
,a,DT
,border,NN
,dispute,NN
,with,IN
,Slovenia,NNP
,.,.
Sentence: 9823,About,IN
,1000,CD
,troops,NNS
,began,VBD
,Operation,NNP
,Dagger,NNP
,Saturday,NNP
,in,IN
,a,DT
,remote,JJ
,lake,NN
,region,NN
,northwest,NN
,of,IN
,Baghdad,NNP
,.,.
Sentence: 9832,The,DT
,worm,NN
,shut,VBD
,down,RP
,computers,NNS
,at,IN
,several,JJ
,U.S.,NNP
,media,NNS
,companies,NNS
,and,CC
,other,JJ
,firms,NNS
,last,JJ
,week,NN
,.,.
Sentence: 9834,The,DT
,FBI,NNP
,says,VBZ
,the,DT
,two,CD
,suspects,NNS
,face,VBP
,prosecution,NN
,in,IN
,their,PRP$
,native,JJ
,countries,NNS
,.,.
Sentence: 9837,Also,RB
,Wednesday,NNP
,",",","
,U.S.-led,JJ
,coalition,NN
,forces,NNS
,arrested,VBD
,five,CD
,suspected,JJ
,Taleban,NNP
,insurgents,NNS
,in,IN
,connection,NN
,with,IN
,an,DT
,attack,NN
,on,IN
,an,DT
,oil,NN
,tanker,NN
,that,WDT
,killed,VBD
,two,CD
,Pakistanis,NNS
,.,.
Sentence: 9839,The,DT
,Taleban,NNP
,and,CC
,their,PRP$
,militant,JJ
,allies,NNS
,have,VBP
,stepped,VBN
,up,RP
,attacks,NNS
,in,IN
,recent,JJ
,months,NNS
,",",","
,often,RB
,hitting,VBG
,soft,JJ
,targets,NNS
,associated,VBN
,with,IN
,coalition,NN
,forces,NNS
,and,CC
,the,DT
,Afghan,JJ
,government,NN
,of,IN
,President,NNP
,Hamid,NNP
,Karzai,NNP
,.,.
Sentence: 9840,Candidates,NNS
,for,IN
,upcoming,VBG
,Palestinian,JJ
,legislative,JJ
,elections,NNS
,began,VBD
,signing,VBG
,up,RP
,Saturday,NNP
,.,.
Sentence: 9843,Fatah,NNP
,'s,POS
,younger,JJR
,generation,NN
,is,VBZ
,challenging,VBG
,the,DT
,old,JJ
,guard,NN
,",",","
,many,NN
,of,IN
,whom,WP
